data_time,UE_Pcell_rsrp,UE_Ncell_rsrp_1,UE_Ncell_rsrp_2,UE_mcs2_ul,UE_mcs1_dl,UE_wbCQI,UE_mcs1_dl,Pcell_prb_dl_used,UE_pdu_dl_used,UE_tbs_dl_used,Ncell_prb_dl_used_1,Ncell_prb_dl_used_2,UE_prb_retx_rate
2021-06-22+00_15_27,-75,-90,-94,28,28,15,27.95419847,2449,139,223706,0,0,0.35108638
2021-06-22+00_15_28,-75,-91,-99,28,28,15,28,2548,150,233027,0,0,0.335766423
2021-06-22+00_15_29,-75,-91,-99,28,28,15,28,2042,118,186369,0,0,0.328951692
2021-06-22+00_15_30,-75,-91,-99,28,28,15,28,2465,141,225448,0,0,0.319248826
2021-06-22+00_15_31,-75,-90,-99,28,28,15,27.99285714,2585,148,236402,0,0,0.319020021
2021-06-22+00_15_32,-75,-90,-99,28,28,15,28,2592,149,237080,0,0,0.355864811
2021-06-22+00_15_33,-75,-90,-99,28,28,15,28,2516,141,229936,0,0,0.35783563
2021-06-22+00_15_34,-75,-90,-99,28,28,15,27.9858156,2709,149,247674,0,0,0.325112108
2021-06-22+00_15_35,-75,-91,-99,28,28,15,28,2416,136,220731,0,0,0.350013452
2021-06-22+00_15_36,-75,-89,-99,28,28,15,28,2285,132,208973,0,0,0.370870044
2021-06-22+00_15_37,-75,-91,-99,28,28,15,27.97368421,2934,162,267874,0,0,0.380359029
2021-06-22+00_15_38,-75,-90,-99,28,28,15,27.97972973,2852,156,260962,0,0,0.344669118
2021-06-22+00_15_39,-75,-91,-95,28,28,15,27.99224806,2406,137,220007,0,0,0.331480967
2021-06-22+00_15_40,-75,-90,-98,28,28,15,27.99390244,3153,172,288443,0,0,0.357448543
2021-06-22+00_15_41,-75,-90,-98,28,28,15,27.912,2366,134,215802,0,0,0.351247601
2021-06-22+00_15_42,-75,-89,-98,28,28,15,27.84768212,2765,160,252727,0,0,0.317452481
2021-06-22+00_15_43,-75,-90,-98,28,28,15,27.83783784,2732,156,249906,0,0,0.370071478
2021-06-22+00_15_44,-74,-89,-98,28,28,15,28,2581,147,235912,0,0,0.365223807
2021-06-22+00_15_45,-74,-90,-98,28,28,15,27.98095238,4258,219,389590,0,0,0.323482682
2021-06-22+00_15_47,-74,-91,-98,28,28,15,27.9408867,4026,212,368184,0,0,0.32096475
2021-06-22+00_15_48,-74,-92,-98,28,28,15,27.99212598,2450,135,223962,0,0,0.373721881
2021-06-22+00_15_49,-73,-91,-98,28,28,15,27.92517007,2808,155,256340,0,0,0.28055342
2021-06-22+00_15_50,-74,-91,-98,28,28,15,27.91452991,2311,126,210551,0,0,0.346436652
2021-06-22+00_15_51,-74,-90,-98,28,28,15,27.99253731,2480,142,226735,0,0,0.372151899
2021-06-22+00_15_52,-74,-91,-98,28,28,15,28,2473,140,226346,0,0,0.332523617
2021-06-22+00_15_53,-75,-91,-98,28,28,15,27.97674419,2402,139,219128,0,0,0.379488504
2021-06-22+00_15_54,-75,-89,-98,28,28,15,27.99295775,2751,150,251511,0,0,0.349491606
2021-06-22+00_15_55,-75,-90,-98,28,28,15,27.98125,3060,168,279932,0,0,0.352380952
2021-06-22+00_15_56,-75,-91,-98,28,28,15,27.7826087,2558,147,233526,0,0,0.332463466
2021-06-22+00_15_57,-75,-91,-98,28,28,15,27.94805195,2890,163,264250,0,0,0.34644957
2021-06-22+00_15_58,-75,-90,-104,28,28,15,27.98591549,2671,150,244212,0,0,0.303701773
2021-06-22+00_15_59,-75,-90,-104,28,28,15,27.96124031,2416,137,220746,0,0,0.346673878
2021-06-22+00_16_00,-75,-91,-104,28,28,15,28,2308,136,211013,0,0,0.349309275
2021-06-22+00_16_01,-75,-91,-94,28,28,15,28,2930,165,268032,0,0,0.33302982
2021-06-22+00_16_02,-75,-90,-94,28,28,15,27.97484277,3018,168,276035,0,0,0.349148156
2021-06-22+00_16_03,-75,-90,-94,28,28,15,28,2904,160,265766,0,0,0.365661861
2021-06-22+00_16_04,-75,-90,-94,28,28,15,27.97087379,1820,112,165948,0,0,0.3589292
2021-06-22+00_16_05,-75,-90,-94,28,28,15,27.83687943,2514,150,229792,0,0,0.358509824
2021-06-22+00_16_06,-75,-90,-94,28,28,15,27.9375,2369,135,216541,0,0,0.336414566
2021-06-22+00_16_07,-75,-89,-94,28,28,15,27.8757764,3190,169,291561,0,0,0.346713086
2021-06-22+00_16_08,-75,-90,-94,28,28,15,28,2681,155,245060,0,0,0.351945854
2021-06-22+00_16_09,-75,-91,-94,28,28,15,27.96946565,2439,139,222960,0,0,0.352535174
2021-06-22+00_16_10,-75,-90,-94,28,28,15,27.99159664,2232,127,203974,0,0,0.331536388
2021-06-22+00_16_11,-75,-91,-94,28,28,15,28,2627,150,240273,0,0,0.3231126
2021-06-22+00_16_13,-75,-90,-94,28,28,15,28,2302,137,210182,0,0,0.363736871
2021-06-22+00_16_14,-75,-90,-94,28,28,15,27.86466165,2580,140,235685,0,0,0.319261214
2021-06-22+00_16_15,-75,-91,-94,28,28,15,27.95151515,2968,173,271730,0,0,0.360206941
2021-06-22+00_16_16,-75,-90,-94,28,28,15,27.97540984,2238,130,204421,0,0,0.32161261
2021-06-22+00_16_17,-75,-90,-94,28,28,15,27.98666667,2863,159,261679,0,0,0.327460653
2021-06-22+00_16_18,-75,-91,-94,28,28,15,27.99295775,2729,150,249487,0,0,0.29464978
2021-06-22+00_16_19,-75,-89,-94,28,28,15,27.93714286,3282,184,300118,0,0,0.371866029
2021-06-22+00_16_20,-75,-91,-94,28,28,15,27.97794118,2513,145,229598,0,0,0.38027127
2021-06-22+00_16_21,-75,-91,-95,28,28,15,27.98870056,3381,185,309579,0,0,0.333399054
2021-06-22+00_16_22,-75,-90,-95,28,28,15,28,2992,166,273769,0,0,0.339076651
2021-06-22+00_16_23,-75,-91,-95,28,28,15,28,3589,185,328598,0,0,0.344235337
2021-06-22+00_16_24,-75,-91,-95,28,28,15,27.97972973,2781,158,254110,0,0,0.334211156
2021-06-22+00_16_25,-75,-90,-95,28,28,15,27.93922652,3474,189,317772,0,0,0.326874637
2021-06-22+00_16_26,-74,-91,-97,28,28,15,27.81871345,3385,179,309228,0,0,0.327706058
2021-06-22+00_16_27,-75,-90,-97,28,28,15,27.88888889,3302,179,301989,0,0,0.333198708
2021-06-22+00_16_28,-75,-90,-97,28,28,15,27.84827586,2652,155,242178,0,0,0.351906158
2021-06-22+00_16_29,-75,-90,-97,28,28,15,27.72357724,2180,130,199263,0,0,0.336579428
2021-06-22+00_16_30,-75,-90,-97,28,28,15,28,2503,139,228823,0,0,0.352728213
2021-06-22+00_16_31,-75,-91,-97,28,28,15,27.99378882,3107,170,284053,0,0,0.318939062
2021-06-22+00_16_32,-75,-90,-97,28,28,15,28,3277,177,299988,0,0,0.363318438
2021-06-22+00_16_33,-75,-91,-97,28,28,15,27.97959184,2869,155,262338,0,0,0.346618082
2021-06-22+00_16_34,-75,-90,-97,28,28,15,27.99371069,3090,166,282960,0,0,0.32325887
2021-06-22+00_16_35,-75,-90,-97,28,28,15,27.83647799,3000,168,274136,0,0,0.265785609
2021-06-22+00_16_36,-75,-89,-97,28,28,15,28,1903,118,173793,0,0,0.316696589
2021-06-22+00_16_38,-74,-91,-97,28,28,15,28,2283,128,208671,0,0,0.362646566
2021-06-22+00_16_39,-75,-90,-97,28,28,15,28,2877,157,263072,0,0,0.306078148
2021-06-22+00_16_40,-74,-89,-97,28,28,15,27.96,3471,184,317182,0,0,0.285066941
2021-06-22+00_16_41,-74,-90,-97,28,28,15,27.94244604,2613,146,239121,0,0,0.347402597
2021-06-22+00_16_42,-74,-91,-97,28,28,15,27.95,2788,148,254652,0,0,0.316499142
2021-06-22+00_16_43,-74,-90,-97,28,28,15,28,2692,144,246238,0,0,0.33727228
2021-06-22+00_16_44,-74,-90,-97,28,28,15,27.98285714,3484,185,318507,0,0,0.306252489
2021-06-22+00_16_45,-74,-90,-97,28,28,15,27.95876289,3923,202,359042,0,0,0.261205273
2021-06-22+00_16_46,-74,-90,-97,28,28,15,27.94444444,4107,205,375932,0,0,0.268305719
2021-06-22+00_16_47,-74,-90,-97,28,28,15,27.97209302,4521,223,413876,0,0,0.285556258
2021-06-22+00_16_48,-75,-90,-97,28,28,15,27.93037975,3044,168,277987,0,0,0.29406308
2021-06-22+00_16_49,-75,-90,-97,28,28,15,27.97315436,2941,158,268591,0,0,0.294724221
2021-06-22+00_16_50,-75,-90,-97,28,28,15,27.9205298,3001,158,274311,0,0,0.3102735
2021-06-22+00_16_51,-75,-90,-101,28,28,15,27.96428571,3341,176,305566,0,0,0.29972752
2021-06-22+00_16_52,-75,-90,-101,28,28,15,27.99431818,3397,184,311099,0,0,0.282576558
2021-06-22+00_16_53,-75,-89,-101,28,28,15,27.98064516,2940,163,268989,0,0,0.334389857
2021-06-22+00_16_54,-75,-89,-101,28,28,15,28,2899,165,265249,0,0,0.341286071
2021-06-22+00_16_55,-75,-90,-101,28,28,15,27.95483871,2868,163,262323,0,0,0.349364791
2021-06-22+00_16_56,-75,-90,-101,28,28,15,27.9875,3057,169,279610,0,0,0.346934416
2021-06-22+00_16_57,-75,-90,-101,28,28,15,28,2680,148,244949,0,0,0.353125754
2021-06-22+00_16_58,-75,-90,-101,28,28,15,28,2476,138,226452,0,0,0.343932167
2021-06-22+00_16_59,-75,-90,-101,28,28,15,28,2925,170,267771,0,0,0.324636343
2021-06-22+00_17_00,-75,-89,-101,28,28,15,27.86394558,2837,155,259246,0,0,0.406857621
2021-06-22+00_17_02,-75,-91,-101,28,28,15,27.11607143,1929,120,174982,0,0,0.36083499
2021-06-22+00_17_03,-75,-90,-101,28,28,15,27.48484848,2293,141,208883,0,0,0.324196876
2021-06-22+00_17_04,-75,-91,-101,28,28,15,27.99337748,3000,158,274660,0,0,0.364541411
2021-06-22+00_17_05,-75,-90,-101,28,28,15,27.97902098,2792,150,255346,0,0,0.379003559
2021-06-22+00_17_06,-75,-89,-101,28,28,15,28,2758,152,252731,0,0,0.35394706
2021-06-22+00_17_07,-75,-89,-101,28,28,15,27.99363057,2936,166,268541,0,0,0.33151184
2021-06-22+00_17_08,-75,-90,-101,28,28,15,28,2670,152,244300,0,0,0.341228719
2021-06-22+00_17_09,-75,-91,-101,28,28,15,27.99393939,3311,172,303102,0,0,0.365587277
2021-06-22+00_17_10,-75,-90,-107,28,28,15,27.99342105,2772,161,253593,0,0,0.377777778
2021-06-22+00_17_11,-75,-90,-102,28,28,15,27.97580645,2233,131,204231,0,0,0.313556717
2021-06-22+00_17_12,-75,-89,-102,28,28,15,27.98809524,3281,178,299842,0,0,0.343406044
2021-06-22+00_17_13,-75,-89,-102,28,28,15,27.95,2588,147,236826,0,0,0.379674017
2021-06-22+00_17_14,-75,-90,-102,28,28,15,27.99236641,2469,138,225836,0,0,0.307627594
2021-06-22+00_17_15,-75,-89,-102,28,28,15,27.99328859,2823,158,258135,0,0,0.340882559
2021-06-22+00_17_16,-74,-90,-98,28,28,15,27.99375,3009,170,275000,0,0,0.328947368
2021-06-22+00_17_17,-74,-90,-98,28,28,15,27.98076923,3052,164,279227,0,0,0.297259959
2021-06-22+00_17_18,-74,-90,-98,28,28,15,27.82162162,3710,192,339453,0,0,0.133986928
2021-06-22+00_17_19,-74,-90,-98,28,28,15,27.92015209,5594,272,511659,0,0,0.082349081
2021-06-22+00_17_20,-76,-90,-98,28,28,15,27.98,5498,259,503084,0,0,0.104122535
2021-06-22+00_17_21,-76,-90,-98,28,28,15,27.98412698,3690,197,337949,0,0,0.207133648
2021-06-22+00_17_22,-75,-90,-98,28,28,15,27.9125,4989,249,456088,0,0,0.061512415
2021-06-22+00_17_23,-75,-90,-98,28,28,15,27.93607306,4482,228,409924,0,0,0.123067893
2021-06-22+00_17_24,-75,-89,-98,28,28,15,27.93939394,4840,238,443286,0,0,0.086964724
2021-06-22+00_17_26,-75,-90,-98,28,28,15,27.99516908,3953,216,362059,0,0,0.097488584
2021-06-22+00_17_27,-76,-90,-98,28,28,15,27.95283019,4363,219,399258,0,0,0.110680799
2021-06-22+00_17_28,-76,-89,-98,28,28,15,27.92982456,4587,238,419588,0,0,0.130591357
2021-06-22+00_17_29,-76,-89,-98,28,28,15,27.92207792,4738,239,433777,0,0,0.136504465
2021-06-22+00_17_30,-76,-90,-98,28,28,15,27.96610169,3498,185,319939,0,0,0.123088493
2021-06-22+00_17_31,-76,-90,-98,28,28,15,27.79166667,3751,201,342990,0,0,0.175966608
2021-06-22+00_17_32,-76,-89,-98,28,28,15,27.88601036,3771,202,344790,0,0,0.157318436
2021-06-22+00_17_33,-76,-91,-98,28,28,15,27.85128205,3848,202,351954,0,0,0.164386536
2021-06-22+00_17_34,-76,-90,-98,28,28,15,27.92613636,3487,184,318726,0,0,0.196358608
2021-06-22+00_17_35,-76,-90,-98,28,28,15,27.97382199,3743,199,342580,0,0,0.161702128
2021-06-22+00_17_36,-76,-89,-98,28,28,15,27.94196429,4560,234,416957,0,0,0.148618372
2021-06-22+00_17_37,-76,-91,-98,28,28,15,27.89637306,3758,201,343890,0,0,0.199914839
2021-06-22+00_17_38,-76,-90,-98,28,28,15,27.98333333,3491,187,319809,0,0,0.223877279
2021-06-22+00_17_39,-76,-90,-98,28,28,15,27.95798319,5102,247,466498,0,0,0.194124151
2021-06-22+00_17_40,-75,-89,-98,28,28,15,27.92896175,3613,192,330382,0,0,0.205934066
2021-06-22+00_17_41,-75,-90,-98,28,28,15,27.96680498,4891,248,448140,0,0,0.157014822
2021-06-22+00_17_42,-75,-89,-98,28,28,15,27.9569378,4140,215,379346,0,0,0.150943396
2021-06-22+00_17_43,-75,-90,-98,28,28,15,27.93137255,4120,213,376759,0,0,0.119469972
2021-06-22+00_17_44,-75,-90,-98,28,28,15,27.94347826,4813,238,440602,0,0,0.132167328
2021-06-22+00_17_45,-75,-90,-98,28,28,15,27.89958159,5088,247,465278,0,0,0.147738693
2021-06-22+00_17_46,-75,-89,-98,28,28,15,27.88983051,4937,244,451907,0,0,0.105129599
2021-06-22+00_17_47,-75,-89,-98,28,28,15,27.91549296,4439,221,406264,0,0,0.12497536
2021-06-22+00_17_48,-75,-89,-98,28,28,15,27.97328244,5461,271,500184,0,0,0.134273938
2021-06-22+00_17_49,-75,-89,-98,28,28,15,27.99111111,4702,233,430511,0,0,0.139615737
2021-06-22+00_17_51,-76,-89,-98,28,28,15,27.87777778,3630,188,332014,0,0,0.12191582
2021-06-22+00_17_52,-75,-90,-98,28,28,15,27.82258065,5176,257,472998,0,0,0.157003257
2021-06-22+00_17_53,-76,-89,-98,28,26,15,27.91166078,6040,292,552688,0,0,0.149535342
2021-06-22+00_17_54,-76,-90,-98,28,28,15,27.98181818,4557,228,417116,0,0,0.062152706
2021-06-22+00_17_55,-76,-89,-98,28,28,15,27.828,5391,258,493155,0,0,0.049709149
2021-06-22+00_17_56,-76,-89,-98,28,28,15,27.9955157,4628,233,423560,0,0,0.102753005
2021-06-22+00_17_57,-76,-90,-98,28,28,15,27.98492462,4057,207,371393,0,0,0.050327715
2021-06-22+00_17_58,-76,-90,-98,28,28,15,27.86462882,4566,236,418140,0,0,0.090981485
2021-06-22+00_17_59,-76,-91,-98,28,28,15,27.95945946,4697,228,430140,0,0,0.075575674
2021-06-22+00_18_00,-75,-90,-98,28,7,15,27.66873065,7232,332,661175,0,0,0.040975998
2021-06-22+00_18_01,-75,-91,-98,28,28,15,27.72874494,5031,255,460486,0,0,0.0953066
2021-06-22+00_18_02,-76,-90,-98,28,28,15,27.89605735,6008,287,549739,0,0,0.08344775
2021-06-22+00_18_03,-76,-91,-98,28,28,15,27.86507937,5343,259,488598,0,0,0.054336283
2021-06-22+00_18_04,-76,-90,-98,28,27,15,27.87244898,3882,205,354739,0,0,0.071513992
2021-06-22+00_18_05,-76,-90,-98,28,28,15,27.92070485,4711,236,430769,0,0,0.054964895
2021-06-22+00_18_06,-76,-90,-98,28,28,15,27.87815126,5003,246,457867,0,0,0.066256066
2021-06-22+00_18_07,-76,-90,-98,28,28,15,27.88275862,6312,299,577334,0,0,0.087201735
2021-06-22+00_18_08,-76,-90,-98,28,28,15,27.98850575,5436,269,498099,0,0,0.112489796
2021-06-22+00_18_09,-76,-90,-98,28,28,15,27.98170732,3155,172,288699,0,0,0.105979031
2021-06-22+00_18_10,-76,-90,-98,28,28,15,27.98557692,4114,216,376789,0,0,0.057934509
2021-06-22+00_18_11,-76,-90,-98,28,28,15,27.92094862,5422,261,496141,0,0,0.040863258
2021-06-22+00_18_12,-76,-90,-98,28,28,15,27.88059701,5776,276,528605,0,0,0.089246295
2021-06-22+00_18_14,-76,-89,-98,28,28,15,28,4187,222,383735,0,0,0.070175439
2021-06-22+00_18_15,-75,-91,-107,28,28,15,27.88114754,5050,252,461764,0,0,0.054307116
2021-06-22+00_18_16,-76,-91,-101,28,28,15,27.96069869,4860,238,444318,0,0,0.055760637
2021-06-22+00_18_17,-75,-90,-101,28,28,15,27.94092827,4717,245,432208,0,0,0.08762089
2021-06-22+00_18_18,-75,-90,-98,28,28,15,27.95614035,4678,234,428752,0,0,0.051308051
2021-06-22+00_18_19,-75,-91,-98,28,28,15,27.97333333,4546,232,416742,0,0,0.070917637
2021-06-22+00_18_20,-75,-89,-98,28,28,15,27.96172249,4310,217,394342,0,0,0.024666214
2021-06-22+00_18_21,-76,-91,-98,28,28,15,28,5141,255,471599,0,0,0.100594822
2021-06-22+00_18_22,-75,-90,-98,28,28,15,27.88596491,4805,236,439229,0,0,0.065538701
2021-06-22+00_18_23,-75,-90,-98,28,28,15,27.99585062,4855,250,445004,0,0,0.104573958
2021-06-22+00_18_24,-75,-91,-98,28,28,15,28,3394,184,310702,0,0,0.052484645
2021-06-22+00_18_25,-75,-91,-98,28,28,15,27.98461538,3931,202,360035,0,0,0.058217537
2021-06-22+00_18_26,-75,-90,-98,28,28,15,27.95196507,4804,236,439824,0,0,0.090151515
2021-06-22+00_18_27,-75,-91,-98,28,28,15,27.94014085,6117,292,559746,0,0,0.011952835
2021-06-22+00_18_28,-75,-91,-99,28,28,15,27.91020408,5324,254,486524,0,0,0.050811196
2021-06-22+00_18_29,-75,-90,-99,28,28,15,27.90207715,7573,346,692957,0,0,0.071367259
2021-06-22+00_18_30,-75,-91,-99,28,28,15,27.91603053,5369,269,491891,0,0,0.098858677
2021-06-22+00_18_31,-75,-90,-98,28,28,15,27.91050584,5582,266,510318,0,0,0.049386921
2021-06-22+00_18_32,-75,-91,-97,28,28,15,27.9826087,4907,239,449096,0,0,0.060321716
2021-06-22+00_18_33,-75,-90,-97,28,25,15,27.925,5108,248,467090,0,0,0.080136863
2021-06-22+00_18_34,-75,-90,-97,28,28,15,27.96707819,5226,250,478492,0,0,0.129725229
2021-06-22+00_18_35,-75,-89,-97,28,28,15,27.92857143,3717,205,339898,0,0,0.103689414
2021-06-22+00_18_36,-75,-90,-97,28,28,15,27.87709497,3731,187,340993,0,0,0.052564754
2021-06-22+00_18_37,-75,-90,-97,28,28,15,27.96363636,4530,228,414622,0,0,0.03473258
2021-06-22+00_18_38,-75,-90,-92,28,28,15,27.875,4438,224,406189,0,0,0.055945544
2021-06-22+00_18_40,-75,-90,-92,28,28,15,27.94736842,3939,199,360137,0,0,0.093649333
2021-06-22+00_18_41,-75,-89,-92,28,28,15,27.9796748,5140,254,470815,0,0,0.026330744
2021-06-22+00_18_42,-75,-91,-92,28,28,15,27.93333333,3678,188,336253,0,0,0.075879397
2021-06-22+00_18_43,-75,-91,-100,28,28,15,27.9798995,4159,207,380562,0,0,0.03189013
2021-06-22+00_18_44,-75,-90,-100,28,28,15,27.98062016,5588,267,511692,0,0,0.078192016
2021-06-22+00_18_45,-75,-90,-100,28,28,15,27.95794393,4448,222,407400,0,0,0.045903046
2021-06-22+00_18_46,-75,-90,-101,28,28,15,27.97627119,6564,304,600672,0,0,0.058519793
2021-06-22+00_18_47,-75,-91,-92,28,28,15,27.97727273,6807,316,623265,0,0,0.031996587
2021-06-22+00_18_48,-75,-90,-92,28,28,15,27.83121019,6852,323,627037,0,0,0.068135455
2021-06-22+00_18_49,-75,-90,-92,28,28,15,27.90332326,7472,338,683963,0,0,0.038600103
2021-06-22+00_18_50,-75,-90,-92,28,28,15,28,10334,454,947023,0,0,0.05642805
2021-06-22+00_18_51,-75,-91,-92,28,28,15,27.98547718,11383,487,1042988,0,0,0.035011868
2021-06-22+00_18_52,-75,-90,-92,28,28,15,27.97708333,11008,485,1009208,0,0,0.045024725
2021-06-22+00_18_53,-75,-91,-94,28,28,15,27.83301708,11893,534,1089301,0,0,0.044738956
2021-06-22+00_18_54,-75,-89,-94,28,28,15,27.90960452,7853,361,719457,0,0,0.024350851
2021-06-22+00_18_55,-75,-90,-94,28,28,15,27.98138298,8674,383,794545,0,0,0.0625743
2021-06-22+00_18_56,-75,-90,-94,28,28,15,27.98024691,9090,413,832955,0,0,0.053322225
2021-06-22+00_18_57,-75,-90,-95,28,28,15,27.99746835,7817,401,717509,0,0,0.037789266
2021-06-22+00_18_58,-75,-91,-95,28,28,15,27.89072165,11215,490,1027379,0,0,0.041125171
2021-06-22+00_18_59,-75,-91,-95,28,28,15,27.96194503,10883,480,997051,0,0,0.040469053
2021-06-22+00_19_00,-75,-91,-93,28,28,15,27.93103448,12800,615,1174365,0,0,0.022900763
2021-06-22+00_19_01,-75,-91,-93,28,28,15,27.97909968,14774,626,1353889,0,0,0.018273639
2021-06-22+00_19_02,-75,-90,-93,28,28,15,27.9679878,15608,659,1430505,0,0,0.007629705
2021-06-22+00_19_03,-75,-90,-93,28,28,15,27.93992491,19081,803,1748909,0,0,0.014054669
2021-06-22+00_19_04,-75,-91,-93,28,28,15,27.99051008,20384,843,1869159,0,0,0.01407497
2021-06-22+00_19_06,-75,-91,-93,28,28,15,27.99264706,23144,953,2121974,0,0,0.009331393
2021-06-22+00_19_07,-75,-92,-93,28,28,15,28,26816,1098,2459064,0,0,0.001861088
2021-06-22+00_19_08,-75,-92,-93,28,28,15,28,24328,996,2230896,0,0,0.004093663
2021-06-22+00_19_09,-75,-94,-93,28,28,15,28,24347,997,2232660,0,0,0.003071002
2021-06-22+00_19_10,-75,-91,-93,28,28,15,28,26591,1089,2438436,0,0,0.008907939
2021-06-22+00_19_11,-75,-92,-93,28,28,15,27.96868885,11371,514,1043357,0,0,0.012505428
2021-06-22+00_19_12,-75,-91,-93,28,28,15,28,21219,888,1946212,0,0,0.037643431
2021-06-22+00_19_13,-75,-90,-93,28,28,15,27.97705803,15896,743,1459498,0,0,0.060575616
2021-06-22+00_19_14,-75,-91,-93,28,28,15,27.98741259,15991,718,1467434,0,0,0.068828976
2021-06-22+00_19_15,-75,-90,-93,28,28,15,27.62857143,9372,461,857902,0,0,0.088238155
2021-06-22+00_19_16,-75,-90,-93,28,28,15,27.345,4052,207,369302,0,0,0.155657429
2021-06-22+00_19_17,-75,-90,-93,28,28,15,27.97844828,4821,238,441611,0,0,0.08589306
2021-06-22+00_19_18,-75,-90,-93,28,28,15,27.98421053,3689,200,337529,0,0,0.108075435
2021-06-22+00_19_19,-75,-90,-93,28,28,15,27.97716895,4645,226,425102,0,0,0.132424356
2021-06-22+00_19_20,-75,-91,-93,28,28,15,27.91208791,5921,282,541578,0,0,0.10693816
2021-06-22+00_19_21,-75,-91,-93,28,28,15,27.83076923,5302,268,485515,0,0,0.15168
2021-06-22+00_19_22,-76,-90,-93,28,28,15,27.98275862,3461,183,316619,0,0,0.089210526
2021-06-22+00_19_23,-75,-91,-93,28,28,15,27.96078431,4013,213,366901,0,0,0.094948128
2021-06-22+00_19_24,-75,-91,-93,28,28,15,27.97948718,3980,201,364806,0,0,0.098731884
2021-06-22+00_19_25,-75,-90,-93,28,28,15,27.95652174,6540,307,598648,0,0,0.057908384
2021-06-22+00_19_26,-75,-91,-93,28,28,15,27.94274809,5386,270,493265,0,0,0.115599343
2021-06-22+00_19_27,-75,-89,-93,28,28,15,27.99050633,6999,324,641081,0,0,0.067794353
2021-06-22+00_19_28,-75,-90,-93,28,28,15,27.92608696,4737,238,433486,0,0,0.134320175
2021-06-22+00_19_29,-76,-91,-93,28,28,15,27.94578313,3295,173,301547,0,0,0.042985768
2021-06-22+00_19_31,-76,-91,-93,28,28,15,27.94190871,5032,248,460609,0,0,0.061894109
2021-06-22+00_19_32,-75,-90,-93,28,28,15,27.86516854,3610,186,330317,0,0,0.154764692
2021-06-22+00_19_33,-75,-90,-93,28,28,15,27.97156398,4360,220,398804,0,0,0.085186739
2021-06-22+00_19_34,-75,-90,-93,28,28,15,27.91121495,4484,222,409974,0,0,0.096332124
2021-06-22+00_19_35,-75,-90,-93,28,28,15,27.91011236,5891,275,538795,0,0,0.056080756
2021-06-22+00_19_36,-75,-90,-93,28,28,15,27.95856354,7871,370,721427,0,0,0.063087728
2021-06-22+00_19_37,-75,-90,-93,28,28,15,27.93859649,4609,237,421840,0,0,0.111603701
2021-06-22+00_19_38,-75,-90,-96,28,28,15,27.93360996,5244,249,479537,0,0,0.080645161
2021-06-22+00_19_39,-75,-91,-96,28,28,15,27.9352518,6040,285,553200,0,0,0.100922894
2021-06-22+00_19_40,-75,-91,-96,28,28,15,27.97037037,5858,277,536238,0,0,0.044839393
2021-06-22+00_19_41,-75,-90,-96,28,28,15,27.94779116,5175,256,474162,0,0,0.086818422
2021-06-22+00_19_42,-75,-91,-96,28,28,15,27.92929293,6477,305,593047,0,0,0.082577904
2021-06-22+00_19_43,-75,-90,-102,28,28,15,27.98214286,6020,287,551538,0,0,0.053161372
2021-06-22+00_19_44,-76,-90,-100,28,28,15,27.93461538,5475,268,501715,0,0,0.094891718
2021-06-22+00_19_45,-76,-90,-100,28,28,15,27.77727273,4569,227,418196,0,0,0.094709729
2021-06-22+00_19_46,-76,-90,-100,28,28,15,27.99479167,3870,202,354076,0,0,0.105409154
2021-06-22+00_19_47,-76,-89,-100,28,28,15,27.92307692,4959,240,453728,0,0,0.070303712
2021-06-22+00_19_48,-76,-90,-100,28,28,15,27.82264151,5700,273,521684,0,0,0.099099099
2021-06-22+00_19_49,-75,-90,-100,28,28,15,27.9321267,4454,230,407548,0,0,0.051936994
2021-06-22+00_19_50,-75,-91,-100,28,28,15,27.97101449,6177,284,565150,0,0,0.060818002
2021-06-22+00_19_51,-75,-90,-100,28,28,15,27.85638298,8450,383,773665,0,0,0.033512524
2021-06-22+00_19_52,-75,-91,-100,28,28,15,27.98108747,9782,431,895893,0,0,0.027344138
2021-06-22+00_19_53,-75,-90,-100,28,28,15,27.94680851,11044,475,1011828,0,0,0.032840004
2021-06-22+00_19_54,-75,-91,-100,28,28,15,27.98641766,13876,594,1271810,0,0,0.029718202
2021-06-22+00_19_55,-75,-91,-100,28,28,15,27.98288973,12336,528,1130832,0,0,0.02374169
2021-06-22+00_19_57,-75,-91,-92,28,28,15,27.99365482,18914,788,1734509,0,0,0.019390294
2021-06-22+00_19_58,-75,-92,-93,28,28,15,27.91610738,21681,895,1987676,0,0,0.010271159
2021-06-22+00_19_59,-75,-91,-93,28,28,15,28,26691,1093,2447604,0,0,0.006513809
2021-06-22+00_20_00,-75,-91,-93,28,28,15,28,24147,989,2214324,0,0,0.011260339
2021-06-22+00_20_01,-75,-92,-93,28,28,15,28,21140,890,1939110,0,0,0.014452214
2021-06-22+00_20_02,-75,-93,-93,28,28,15,28,24598,1029,2255935,0,0,0.007544886
2021-06-22+00_20_03,-75,-92,-93,28,28,15,28,26641,1091,2443020,0,0,0.008374898
2021-06-22+00_20_04,-75,-92,-93,28,28,15,28,24178,990,2217144,0,0,0.010234158
2021-06-22+00_20_05,-75,-91,-93,28,28,15,28,23222,952,2129520,0,0,0.049136025
2021-06-22+00_20_06,-75,-91,-95,28,28,15,27.98457888,18222,843,1674111,0,0,0.12700618
