data_time,UE_Pcell_rsrp,UE_Ncell_rsrp_1,UE_Ncell_rsrp_2,UE_mcs2_ul,UE_mcs1_dl,UE_wbCQI,UE_mcs1_dl,Pcell_prb_dl_used,UE_pdu_dl_used,UE_tbs_dl_used,Ncell_prb_dl_used_1,Ncell_prb_dl_used_2,UE_prb_retx_rate
2021-06-26+19_19_55,-76,-98,-98,28,28,15,27.96575342,14152,588,1296871,9634,16938,0.114891488
2021-06-26+19_19_56,-76,-98,-98,28,28,15,27.99401198,12221,506,1119572,13458,14665,0.100735835
2021-06-26+19_19_57,-76,-98,-98,28,28,15,27.94533762,6415,318,588325,435,19785,0.06405019
2021-06-26+19_19_58,-75,-98,-98,28,28,15,27.99875312,19083,804,1750083,12518,15252,0.116445967
2021-06-26+19_19_59,-76,-95,-98,28,28,15,27.99445471,13121,545,1202631,9927,13559,0.122810536
2021-06-26+19_20_00,-76,-95,-98,28,28,15,27.98651252,12548,523,1149879,6097,15573,0.100952927
2021-06-26+19_20_03,-76,-96,-98,28,28,15,27.96425796,31136,1293,2853850,16983,27221,0.110552477
2021-06-26+19_20_04,-76,-96,-98,28,28,15,27.98214286,19080,786,1749217,8468,12794,0.11387702
2021-06-26+19_20_05,-76,-96,-98,28,28,15,27.99651568,20905,862,1917076,13486,17616,0.1192332
2021-06-26+19_20_06,-76,-96,-98,28,28,15,27.99428571,21390,876,1961097,13217,21282,0.085702073
2021-06-26+19_20_07,-76,-95,-98,28,28,15,28,23171,950,2124860,9287,13529,0.102942315
2021-06-26+19_20_08,-76,-95,-98,28,28,15,27.96543504,20363,840,1866894,15548,16263,0.079388761
2021-06-26+19_20_09,-76,-95,-98,28,28,15,27.97945205,3505,153,320061,19718,13189,0.178387248
2021-06-26+19_20_10,-76,-95,-98,28,28,15,27.94297352,11851,496,1085697,7025,12776,0.017818664
2021-06-26+19_20_12,-76,-95,-98,28,28,15,27.97096774,7482,317,684866,18907,8903,0.033957392
2021-06-26+19_20_13,-76,-95,-98,28,14,15,27.67195767,4433,196,404775,19436,12957,0.025714286
2021-06-26+19_20_14,-76,-95,-98,28,28,15,14,20,10,97,17769,13679,0.411764706
2021-06-26+19_20_15,-75,-95,-98,28,28,15,27.99005964,12160,508,1114126,8874,12694,0.033693579
2021-06-26+19_20_16,-75,-95,-98,28,28,15,27.99208443,9229,384,845492,9042,38,0.028935185
2021-06-26+19_20_17,-75,-95,-98,28,28,15,27.99135447,8381,353,767478,21040,13459,0.019077715
2021-06-26+19_20_18,-75,-95,-98,28,28,15,27.98666667,9053,381,828898,16302,6051,0.024250916
2021-06-26+19_20_19,-75,-95,-98,28,28,15,27.93886463,5600,236,512156,16241,11747,0.144385027
2021-06-26+19_20_20,-75,-95,-98,28,28,15,28,6027,254,551705,13370,11887,0.085293671
2021-06-26+19_20_21,-75,-95,-98,28,28,15,27.98265896,12596,523,1154255,17115,14370,0.105651803
2021-06-26+19_20_22,-75,-95,-98,28,28,15,27.91182365,12016,504,1100695,17956,9096,0.049818124
2021-06-26+19_20_23,-75,-95,-98,28,28,15,26.23076923,545,35,48023,14755,12538,0.10801964
2021-06-26+19_20_24,-76,-95,-98,28,28,15,27.99391481,11896,497,1090232,16295,14863,0.142754198
2021-06-26+19_20_25,-76,-95,-98,28,28,15,28,9683,401,887015,17315,12905,0.098584993
2021-06-26+19_20_26,-76,-95,-98,28,28,15,27.55462185,2765,127,251449,12707,6473,0.148968914
2021-06-26+19_20_27,-76,-96,-98,28,28,15,28,12583,523,1153225,15705,6347,0.100828927
2021-06-26+19_20_28,-76,-96,-98,28,28,15,27.99415205,12429,516,1139207,16858,12145,0.068081278
2021-06-26+19_20_30,-76,-95,-98,28,28,15,28,15551,642,1425739,16421,12762,0.096974624
2021-06-26+19_20_31,-76,-96,-98,28,28,15,28,23847,977,2186820,11405,13808,0.022343391
2021-06-26+19_20_32,-76,-96,-98,28,28,15,28,24178,990,2217144,1569,13669,0.010234158
2021-06-26+19_20_33,-76,-96,-98,28,28,15,28,26591,1089,2438436,22883,12865,0.010235986
2021-06-26+19_20_34,-76,-96,-98,28,28,15,28,22695,932,2081171,24623,14090,0.048307963
2021-06-26+19_20_35,-76,-96,-98,28,28,15,28,21417,880,1963794,22339,12265,0.075019435
2021-06-26+19_20_36,-76,-96,-98,28,28,15,28,24835,1020,2277262,22619,9876,0.050758705
2021-06-26+19_20_37,-76,-96,-98,28,28,15,27.99469214,22962,942,2105350,16084,20,0.041372688
2021-06-26+19_20_38,-76,-96,-98,28,28,15,27.99473684,13858,575,1269860,10025,20,0.090801732
2021-06-26+19_20_39,-76,-96,-98,28,28,15,28,9695,403,888187,15796,18,0.105792289
2021-06-26+19_20_40,-76,-96,-98,28,28,15,27.72222222,1291,62,116765,12394,18,0.096571029
2021-06-26+19_20_41,-76,-96,-98,28,28,15,28,11060,463,1013651,10434,18,0.082766628
2021-06-26+19_20_42,-76,-96,-98,28,28,15,27.94017094,5694,241,520766,17607,18,0.098908055
2021-06-26+19_20_44,-76,-96,-98,28,28,15,27.94152047,12374,517,1133866,20229,18,0.064630736
2021-06-26+19_20_45,-76,-96,-98,28,28,15,27.99693252,7973,332,729932,18234,18,0.127871363
2021-06-26+19_20_46,-76,-96,-98,28,28,15,27.95438596,6838,292,625633,15411,18,0.146743199
2021-06-26+19_20_47,-76,-96,-98,28,28,15,27.99229287,12612,523,1155693,18599,16,0.128704663
2021-06-26+19_20_48,-75,-96,-98,28,28,15,27.99482759,14125,583,1294728,16157,18,0.126846758
2021-06-26+19_20_49,-76,-96,-98,28,28,15,28,10161,426,930864,15999,18,0.090005373
2021-06-26+19_20_50,-76,-96,-98,28,28,15,27.96338028,17220,713,1578326,10698,18,0.068030524
2021-06-26+19_20_51,-76,-96,-98,28,28,15,28,21521,881,1973284,7081,18,0.087783995
2021-06-26+19_20_52,-76,-96,-98,28,28,15,28,24947,1024,2287468,18891,18,0.090985279
2021-06-26+19_20_53,-76,-96,-98,28,28,15,27.32592593,3015,143,274187,8437,18,0.138078902
2021-06-26+19_20_54,-76,-96,-98,28,28,15,27.9943609,12922,535,1184383,12126,18,0.153377449
2021-06-26+19_20_56,-76,-96,-98,28,28,15,27.92880259,6313,315,579288,12550,18,0.078394161
2021-06-26+19_20_57,-76,-96,-98,28,28,15,28,20045,844,1838475,14026,18,0.042192278
2021-06-26+19_20_58,-76,-96,-98,28,28,15,27.98340249,11694,487,1071256,13744,18,0.088258225
2021-06-26+19_20_59,-76,-96,-98,28,28,15,27.99134948,13957,582,1278959,14470,18,0.107094876
2021-06-26+19_21_00,-76,-96,-98,28,28,15,27.97292419,13465,558,1233812,13091,16,0.115715505
2021-06-26+19_21_01,-76,-96,-98,28,28,15,27.95689655,11206,468,1027025,15045,16,0.063356737
2021-06-26+19_21_02,-76,-98,-98,28,28,15,27.99068901,12995,542,1190677,15468,20,0.073968503
2021-06-26+19_21_03,-76,-98,-98,28,28,15,27.96455224,12916,540,1183508,20804,18,0.101870524
2021-06-26+19_21_04,-76,-98,-98,28,28,15,28,15220,630,1395165,16787,16,0.086653865
2021-06-26+19_21_05,-76,-98,-98,28,28,15,27.99412916,12497,516,1144889,15146,16,0.078867841
2021-06-26+19_21_06,-76,-98,-98,28,28,15,27.99616858,19002,784,1742381,15351,20,0.096820191
2021-06-26+19_21_07,-76,-95,-98,28,28,15,28,24100,988,2209793,10503,16,0.079485123
2021-06-26+19_21_08,-76,-95,-98,28,28,15,28,14465,599,1326021,12620,18,0.092819066
2021-06-26+19_21_09,-76,-95,-98,28,28,15,27.92510121,11932,499,1093169,12766,16,0.084267076
2021-06-26+19_21_10,-76,-95,-98,28,28,15,28,12514,522,1146808,12456,18,0.045607077
2021-06-26+19_21_11,-76,-95,-98,28,28,15,27.99611399,18722,774,1716451,15403,18,0.062634557
2021-06-26+19_21_12,-76,-95,-98,28,28,15,27.98571429,6694,287,612604,15078,18,0.073623028
2021-06-26+19_21_13,-76,-95,-98,28,28,15,27.94040968,13007,540,1191891,13079,16,0.182258267
2021-06-26+19_21_14,-76,-95,-98,28,28,15,27.99800797,12177,508,1115748,13870,18,0.100465391
2021-06-26+19_21_15,-76,-98,-98,28,28,15,27.99005964,12205,507,1118433,13366,16,0.135378294
2021-06-26+19_21_16,-76,-98,-98,28,28,15,28,11424,473,1047059,13405,18,0.124664777
2021-06-26+19_21_17,-76,-98,-98,28,28,15,27.95,11187,466,1024772,16959,18,0.119411209
2021-06-26+19_21_20,-76,-96,-103,28,28,15,27.9971831,25887,1075,2372073,21850,34,0.123781478
2021-06-26+19_21_21,-76,-96,-103,28,28,15,28,11821,492,1083503,13109,18,0.147913213
2021-06-26+19_21_22,-76,-97,-103,28,28,15,27.90923567,15154,632,1388730,4489,18,0.103472756
2021-06-26+19_21_23,-75,-101,-103,28,28,15,28,12768,530,1170082,9317,18,0.08499355
2021-06-26+19_21_24,-76,-101,-103,28,28,15,27.96974281,15999,665,1466323,12298,16,0.11343234
2021-06-26+19_21_25,-76,-101,-103,28,28,15,27.99609375,18684,769,1713163,17189,16,0.146537548
2021-06-26+19_21_26,-76,-101,-103,28,28,15,28,15001,620,1375146,10918,20,0.08569513
2021-06-26+19_21_27,-76,-100,-103,28,28,15,27.99182561,17777,736,1629743,9995,16,0.116143788
2021-06-26+19_21_28,-75,-100,-103,28,28,15,27.99789474,11492,479,1053191,2816,18,0.164825581
2021-06-26+19_21_29,-75,-96,-103,28,28,15,28,12374,513,1133889,3758,16,0.124770123
2021-06-26+19_21_30,-76,-102,-103,28,28,15,28,8983,378,822800,19354,18,0.125742092
2021-06-26+19_21_31,-76,-103,-103,28,28,15,27.97188755,12122,502,1110836,19653,18,0.12457572
2021-06-26+19_21_32,-76,-102,-103,28,28,15,27.97127469,13557,562,1242225,15927,16,0.109439664
2021-06-26+19_21_33,-76,-99,-103,28,28,15,28,11933,495,1093727,17810,18,0.115418829
2021-06-26+19_21_34,-76,-95,-103,28,28,15,27.95652174,17855,738,1636830,13008,22,0.114686632
2021-06-26+19_21_35,-76,-95,-103,28,28,15,27.99018003,14831,614,1359415,11974,16,0.139034018
2021-06-26+19_21_36,-76,-96,-103,28,28,15,27.96688742,14611,606,1339516,20712,18,0.136516754
2021-06-26+19_21_37,-76,-96,-103,28,28,15,27.97542243,15787,655,1446777,14236,18,0.127018359
2021-06-26+19_21_38,-76,-95,-103,28,28,15,27.98189135,12001,501,1099562,18849,18,0.123054439
2021-06-26+19_21_39,-75,-102,-103,28,28,15,27.99605523,12345,511,1131244,18500,16,0.165652879
2021-06-26+19_21_40,-76,-102,-103,28,28,15,27.9940239,12206,506,1118667,12311,16,0.093905426
2021-06-26+19_21_41,-76,-97,-103,28,28,15,27.94412331,12546,524,1149256,16250,20,0.101482489
2021-06-26+19_21_42,-75,-103,-103,28,28,15,27.94471154,10097,421,924883,15094,16,0.148363698
2021-06-26+19_21_45,-76,-102,-103,28,28,15,27.9544688,14317,604,1310659,28387,34,0.173049154
2021-06-26+19_21_46,-75,-97,-103,28,28,15,28,11875,490,1088091,19321,20,0.183512101
2021-06-26+19_21_47,-76,-102,-103,28,28,15,27.9682035,15094,632,1383201,13882,16,0.131830208
2021-06-26+19_21_48,-76,-99,-96,28,28,15,27.99339207,10986,458,1006675,7132,16,0.125805682
2021-06-26+19_21_49,-76,-100,-103,28,28,15,27.76666667,1447,68,131172,20870,18,0.209721464
2021-06-26+19_21_50,-76,-102,-103,28,28,15,28,11389,472,1043599,22137,20,0.162142279
2021-06-26+19_21_51,-76,-102,-103,28,28,15,20.5,22,10,410,19349,16,0.153846154
2021-06-26+19_21_52,-76,-95,-103,28,28,15,27.99770642,21268,874,1949986,13591,16,0.126247894
2021-06-26+19_21_53,-76,-95,-103,28,28,15,27.97337278,16328,679,1496670,11238,18,0.119831815
2021-06-26+19_21_54,-76,-98,-103,28,28,15,27.99856115,16883,697,1547861,5327,18,0.098033978
2021-06-26+19_21_55,-76,-96,-103,28,28,15,27.99060403,18143,748,1663222,13090,18,0.114846075
2021-06-26+19_21_56,-76,-96,-103,28,28,15,27.93783304,13532,568,1239775,13888,16,0.096843089
2021-06-26+19_21_57,-76,-94,-103,28,28,15,27.99666667,14514,604,1330332,10544,16,0.108038348
2021-06-26+19_21_58,-76,-96,-103,28,28,15,27.99705449,16498,681,1512455,14814,20,0.097434214
2021-06-26+19_21_59,-76,-97,-103,28,28,15,27.99426112,16977,700,1556123,1653,16,0.111477469
2021-06-26+19_22_00,-76,-97,-103,28,28,15,27.99050633,15328,635,1404980,13265,16,0.082210646
2021-06-26+19_22_01,-76,-93,-95,28,28,15,27.96509599,13825,576,1267012,5781,20,0.088000528
2021-06-26+19_22_02,-76,-101,-95,28,28,15,27.88617886,14834,618,1359249,6834,16,0.088708687
2021-06-26+19_22_03,-76,-101,-95,28,28,15,28,4956,233,454001,12902,34,0.033352838
2021-06-26+19_22_04,-76,-96,-95,28,28,15,28,21040,863,1929244,12073,34,0.05654455
2021-06-26+19_22_05,-76,-96,-95,28,28,15,27.996633,21685,892,1988375,13846,18,0.07817548
2021-06-26+19_22_06,-76,-102,-95,28,28,15,28,13122,545,1202945,12512,22,0.070153061
2021-06-26+19_22_07,-76,-99,-95,28,28,15,27.98148148,15705,652,1439407,13070,18,0.089459647
2021-06-26+19_22_08,-76,-95,-96,28,28,15,28,16247,671,1489495,12218,18,0.041418373
2021-06-26+19_22_11,-76,-97,-96,28,28,15,27.99203822,30449,1263,2790796,12445,40,0.072412112
2021-06-26+19_22_12,-76,-96,-96,28,28,15,27.97326853,19941,826,1827957,11824,16,0.079957553
2021-06-26+19_22_13,-76,-97,-100,28,28,15,27.96461538,15689,652,1438252,11286,18,0.070281481
2021-06-26+19_22_14,-76,-96,-100,28,28,15,27.9352518,13384,560,1226172,12202,20,0.098599138
2021-06-26+19_22_15,-76,-97,-100,28,28,15,27.97222222,9508,402,870774,13250,16,0.113473193
2021-06-26+19_22_16,-76,-102,-103,28,28,15,27.99183673,5863,252,536415,12742,16,0.111262695
2021-06-26+19_22_17,-75,-103,-103,28,28,15,28,11890,492,1089659,16958,20,0.132180133
2021-06-26+19_22_18,-75,-95,-103,28,28,15,27.99385246,11871,492,1087697,9555,16,0.117332144
2021-06-26+19_22_19,-75,-96,-103,28,28,15,28,11438,472,1048147,1975,16,0.114294564
2021-06-26+19_22_20,-75,-96,-103,28,28,15,27.95332136,13439,561,1231621,40,22,0.083600409
2021-06-26+19_22_21,-75,-99,-103,28,28,15,27.69767442,4000,179,365218,38,18,0.112097669
2021-06-26+19_22_22,-75,-102,-103,28,28,15,27.91731266,9241,392,846361,32,18,0.091972094
2021-06-26+19_22_23,-75,-97,-103,28,28,15,27.83146067,8600,362,786966,34,16,0.105471188
2021-06-26+19_22_24,-75,-100,-103,28,28,15,27.98755187,5714,247,522782,38,18,0.117801451
2021-06-26+19_22_25,-75,-104,-103,28,28,15,27.95147679,11482,479,1051936,92,18,0.096047866
2021-06-26+19_22_26,-76,-103,-103,28,28,15,27.98622047,12274,513,1124672,36,18,0.099155963
2021-06-26+19_22_27,-76,-102,-103,28,28,15,27.98874296,12944,537,1186177,34,16,0.100923804
2021-06-26+19_22_28,-76,-102,-103,28,28,15,28,12497,520,1145204,36,18,0.112807042
2021-06-26+19_22_29,-76,-101,-103,28,28,15,27.92047714,12135,507,1111846,34,18,0.111379613
2021-06-26+19_22_30,-76,-102,-103,28,28,15,27.99608611,12390,515,1135459,38,18,0.140895854
2021-06-26+19_22_31,-76,-102,-103,28,28,15,27.98741007,13488,560,1236046,34,16,0.097067881
2021-06-26+19_22_32,-76,-98,-103,28,28,15,27.84294872,7512,318,687260,34,18,0.096246391
2021-06-26+19_22_33,-76,-102,-103,28,28,15,27.91099476,4500,198,411348,36,18,0.118511263
2021-06-26+19_22_36,-76,-97,-103,28,28,15,28,25595,1062,2345783,74,42,0.09102209
2021-06-26+19_22_37,-75,-98,-103,28,28,15,27.98084291,12628,528,1156827,34,18,0.076495539
2021-06-26+19_22_38,-75,-96,-103,28,28,15,27.99819168,13374,556,1226013,32,16,0.106672901
2021-06-26+19_22_39,-76,-104,-103,28,28,15,28,14862,615,1362520,36,18,0.075056012
2021-06-26+19_22_40,-76,-98,-103,28,28,15,28,8224,343,753087,34,16,0.09106985
2021-06-26+19_22_52,-76,-103,-105,28,28,15,16.5,38,13,1478,48,18,0.296296296
2021-06-26+19_22_53,-76,-105,-105,28,28,15,18.66666667,46,17,2047,48,18,0.041666667
2021-06-26+19_22_56,-76,-105,-104,28,28,15,19,18,9,119,17364,18,0.181818182
2021-06-26+19_23_18,-81,-103,-106,27,28,14,19,28,12,715,14611,14067,0.066666667
2021-06-26+19_23_19,-82,-102,-106,28,28,15,26.88235294,1932,95,164883,12083,14892,0.122615804
2021-06-26+19_23_20,-77,-99,-106,28,28,15,27.24347826,4127,240,359102,12392,16698,0.067765981
2021-06-26+19_23_21,-77,-97,-106,28,28,15,27.98132184,13507,702,1240458,13723,10854,0.009750733
2021-06-26+19_23_22,-77,-97,-106,28,28,15,27.9869754,13757,697,1262873,11603,15832,0.003621351
2021-06-26+19_23_23,-77,-97,-106,28,28,15,27.98701299,15549,772,1428136,14586,11251,0.001156292
2021-06-26+19_23_24,-77,-97,-106,28,28,15,27.99715505,14072,705,1292747,12155,16217,0.004949795
2021-06-26+19_23_25,-76,-97,-106,28,28,15,27.98951507,15050,765,1382923,14764,12545,0.006010171
2021-06-26+19_23_26,-77,-97,-106,28,28,15,27.99467377,15639,753,1436304,12513,14390,0.025182323
2021-06-26+19_23_29,-77,-98,-106,28,28,15,27.98205659,29359,1459,2695222,28247,26974,0.007504817
2021-06-26+19_23_30,-77,-98,-106,28,28,15,27.9386921,15274,738,1401729,15854,16189,0.00313275
2021-06-26+19_23_31,-77,-98,-106,28,28,15,27.98648649,16854,818,1547416,12181,12100,0.003193754
2021-06-26+19_23_32,-77,-98,-106,28,28,15,28,12572,654,1155770,12667,14939,0.002538877
2021-06-26+19_23_33,-77,-98,-106,28,28,15,27.99533437,12035,645,1106582,14373,14237,0.005289693
2021-06-26+19_23_34,-77,-98,-106,28,28,15,27.99410898,13170,683,1210069,12592,12678,0.007236545
2021-06-26+19_23_35,-77,-98,-106,28,28,15,27.9984051,12080,633,1109577,14231,14193,0.005270092
2021-06-26+19_23_36,-77,-99,-106,28,28,15,27.99393939,12881,666,1182799,12458,13826,0.005558558
2021-06-26+19_23_37,-77,-99,-106,28,28,15,28,12109,544,1110389,15682,15108,0.001319588
2021-06-26+19_23_38,-77,-103,-106,28,28,15,28,10338,429,947104,16650,14156,0.01194686
2021-06-26+19_23_39,-77,-102,-106,28,28,15,27.96347032,10665,443,976957,12220,13803,0.002338634
2021-06-26+19_23_55,-77,-98,-104,28,28,15,27.96865818,24848,1031,2276636,27097,27006,0.001005106
2021-06-26+19_23_57,-77,-102,-104,28,28,15,28,10678,442,978537,17167,13479,0.004660701
2021-06-26+19_23_58,-77,-102,-104,28,28,15,28,9696,403,888301,12059,13877,0.001852996
2021-06-26+19_23_59,-77,-102,-104,28,28,15,28,14014,578,1284379,16698,13062,0.001780754
2021-06-26+19_24_01,-77,-102,-104,28,28,15,27.99026764,10011,416,916996,18429,14682,0.012332281
2021-06-26+19_24_02,-77,-102,-104,28,28,15,27.99206349,12278,509,1124888,13387,14597,0.014052839
2021-06-26+19_24_03,-77,-102,-104,28,24,15,27.99116998,11018,457,1009515,16183,12374,0.008994423
2021-06-26+19_24_04,-76,-102,-104,28,28,15,27.99764706,10357,430,948810,15589,16167,0.002408014
2021-06-26+19_24_07,-76,-102,-104,28,28,15,27.99806202,12569,520,1151788,11857,15442,0.001985072
2021-06-26+19_24_08,-76,-91,-95,28,28,15,28,13624,563,1248472,16253,13781,0.001831636
2021-06-26+19_24_12,-76,-96,-95,28,28,15,28,14348,591,1315239,13730,20519,0.001739372
2021-06-26+19_24_15,-76,-96,-95,28,28,15,28,11791,489,1080403,13775,16504,0.002115775
2021-06-26+19_24_21,-76,-96,-95,28,28,15,27.97798742,15493,639,1419982,17317,15627,0.001611032
2021-06-26+19_24_22,-76,-96,-95,28,28,15,28,10336,429,947023,1181,13734,0.002412895
2021-06-26+19_24_25,-76,-96,-95,28,28,15,28,13900,573,1274175,14816,396,0.001795332
2021-06-26+19_24_26,-76,-96,-95,28,28,15,27.94501018,11937,497,1093457,16503,26616,0.006243756
2021-06-26+19_24_27,-76,-94,-95,28,28,15,28,15503,642,1420652,16003,20988,0.006409024
2021-06-26+19_24_28,-76,-94,-95,28,28,15,27.98387097,10582,439,969380,13697,1566,0.001321253
2021-06-26+19_24_30,-76,-99,-95,28,28,15,28,11824,489,1083517,15656,24072,0.002109883
2021-06-26+19_24_31,-76,-99,-95,28,28,15,28,14348,591,1315284,18014,26641,0.003472705
2021-06-26+19_24_32,-76,-99,-95,28,28,15,28,10931,453,1001519,14843,16230,0.024540425
2021-06-26+19_24_33,-76,-99,-95,28,28,15,27.99792961,11773,487,1078893,14650,10062,0.020793479
2021-06-26+19_24_34,-75,-99,-95,28,28,15,27.98743268,13583,561,1244753,15872,12422,0.028606165
2021-06-26+19_24_35,-75,-99,-95,28,28,15,27.98423423,10817,449,990781,13715,9715,0.004601086
2021-06-26+19_24_36,-76,-91,-95,28,28,15,27.98664122,12778,527,1171060,16279,5108,0.021067954
2021-06-26+19_24_37,-76,-91,-95,28,28,15,28,13059,541,1196680,12229,12364,0.020623969
2021-06-26+19_24_38,-76,-91,-95,28,28,15,27.94508009,10647,443,975047,15379,13197,0.006994964
2021-06-26+19_24_39,-76,-91,-95,28,28,15,28,13241,547,1213581,14766,21560,0.014879845
2021-06-26+19_24_40,-76,-91,-95,28,28,15,28,12323,510,1129366,14152,20722,0.038992435
2021-06-26+19_24_41,-76,-96,-95,28,28,15,27.99829642,14313,592,1311593,14020,12346,0.02883702
2021-06-26+19_24_43,-76,-96,-95,28,28,15,28,12490,516,1144723,14751,13350,0.011867089
2021-06-26+19_24_44,-76,-96,-95,28,28,15,28,24403,999,2237772,14846,14893,0.001023416
2021-06-26+19_24_45,-76,-96,-95,28,28,15,27.98169014,17201,712,1576966,15544,10358,0.003880009
2021-06-26+19_24_46,-76,-96,-95,28,28,15,27.97662771,14609,605,1338448,12507,12190,0.00170835
2021-06-26+19_24_49,-75,-96,-95,28,28,15,27.95614035,13641,574,1250009,19236,17058,0.005468066
2021-06-26+19_24_50,-76,-96,-95,28,28,15,28,11838,542,1086279,12545,18573,0.04800965
2021-06-26+19_24_51,-75,-96,-95,28,28,15,28,20609,861,1890241,18740,21870,0.012647918
2021-06-26+19_24_52,-75,-96,-95,28,28,15,28,26516,1086,2431560,14305,22088,0.013027619
2021-06-26+19_24_53,-75,-96,-95,28,28,15,28,16551,684,1517512,19243,23139,0.013412017
2021-06-26+19_24_54,-75,-96,-95,28,28,15,27.99027237,12483,520,1143413,14963,24017,0.011873664
2021-06-26+19_24_55,-75,-96,-95,28,28,15,27.99005964,12171,508,1115097,14291,14623,0.016166842
2021-06-26+19_24_56,-75,-96,-95,28,28,15,28,17310,714,1586986,13006,11339,0.009612084
2021-06-26+19_24_57,-75,-96,-95,28,28,15,27.98809524,20459,842,1875513,16825,8089,0.014451563
2021-06-26+19_24_58,-75,-96,-95,28,28,15,27.96993988,12110,504,1109276,13529,13002,0.016246954
2021-06-26+19_24_59,-75,-96,-95,28,28,15,27.96653543,12314,512,1128451,16202,12633,0.031080337
2021-06-26+19_25_00,-75,-96,-95,28,28,15,27.98907104,13325,552,1221305,12608,8086,0.020220588
2021-06-26+19_25_01,-75,-96,-95,28,28,15,27.94047619,12206,510,1117967,17695,17298,0.012139851
2021-06-26+19_25_02,-75,-95,-95,28,28,15,27.97281553,12505,519,1145945,15177,15010,0.019600157
2021-06-26+19_25_03,-75,-95,-95,28,14,15,27.96963563,12014,499,1100665,15095,17861,0.020384866
2021-06-26+19_25_04,-75,-95,-95,28,22,15,27.66666667,683,41,60828,15074,17318,0.035310734
2021-06-26+19_25_05,-75,-89,-95,28,28,15,27.997558,19939,822,1827868,13581,15834,0.008700408
2021-06-26+19_25_08,-75,-89,-95,28,28,15,27.98067633,40208,1661,3685849,28858,21704,0.019006026
2021-06-26+19_25_09,-75,-94,-95,28,28,15,28,24197,991,2218908,14669,13631,0.009213005
2021-06-26+19_25_10,-75,-95,-95,28,28,15,27.9978836,23009,947,2109490,16336,6369,0.020226537
2021-06-26+19_25_11,-75,-95,-95,28,28,15,28,18454,762,1691838,13425,11219,0.023804486
2021-06-26+19_25_12,-75,-95,-95,28,28,15,27.96252129,14200,591,1301066,15964,1246,0.02008143
2021-06-26+19_25_13,-75,-95,-95,28,28,15,28,13978,582,1281031,14080,19944,0.036265858
2021-06-26+19_25_14,-75,-95,-95,28,28,15,28,8284,348,758673,16757,23475,0.017785155
2021-06-26+19_25_15,-75,-95,-95,28,28,15,27.98955614,9313,389,852827,13364,14287,0.002677233
2021-06-26+19_25_16,-75,-95,-95,28,28,15,27.97468354,9536,400,873379,13872,13434,0.019333608
2021-06-26+19_25_17,-75,-96,-95,28,28,15,27.994,12205,504,1118329,17142,12105,0.016122531
2021-06-26+19_25_18,-76,-96,-95,28,28,15,27.93235832,13111,552,1201007,13317,764,0.039627893
2021-06-26+19_25_19,-76,-96,-95,28,28,15,28,15250,629,1398166,17761,25105,0.022435897
2021-06-26+19_25_20,-76,-96,-95,28,28,15,27.99616368,18926,785,1734983,13497,18868,0.021659343
2021-06-26+19_25_21,-76,-96,-95,28,28,15,27.97667185,15545,647,1424842,17518,13145,0.02367793
2021-06-26+19_25_22,-76,-95,-95,28,28,15,27.91965812,13983,587,1281467,13621,21722,0.012360503
2021-06-26+19_25_23,-76,-95,-95,28,28,15,27.98920086,11220,468,1027941,16499,16925,0.014752371
2021-06-26+19_25_24,-76,-95,-95,28,28,15,28,11664,485,1068769,15379,17591,0.019996639
2021-06-26+19_25_25,-76,-93,-95,28,28,15,28,12335,513,1130395,15018,20089,0.012014417
2021-06-26+19_25_26,-76,-93,-95,28,28,15,27.87288136,2853,125,260206,14771,11862,0.017223562
2021-06-26+19_25_27,-76,-93,-95,28,28,15,27.94638695,10383,435,951011,15828,2321,0.020564098
2021-06-26+19_25_28,-76,-93,-95,28,28,15,27.97154472,11951,497,1094989,16286,13626,0.015730522
2021-06-26+19_25_29,-76,-93,-95,28,28,15,27.98071625,17679,729,1620636,15072,61,0.014932858
2021-06-26+19_25_30,-76,-93,-95,28,28,15,27.98115747,18015,746,1651156,19406,13807,0.022411548
2021-06-26+19_25_31,-76,-93,-95,28,28,15,28,15032,624,1377911,11696,11782,0.006608512
2021-06-26+19_25_33,-76,-93,-95,28,28,15,27.9877836,13876,578,1271473,25773,13754,0.012384342
2021-06-26+19_25_35,-76,-93,-95,28,28,15,27.90101523,9475,399,867601,287,8757,0.007853403
2021-06-26+19_25_36,-76,-93,-95,28,28,15,28,23251,953,2132207,9802,4762,0.015372237
2021-06-26+19_25_37,-76,-93,-95,28,28,15,27.99840764,15150,633,1388499,18393,13100,0.02741221
2021-06-26+19_25_38,-75,-93,-95,28,28,15,27.99494949,14410,597,1320939,19123,6453,0.108898646
2021-06-26+19_25_39,-75,-93,-95,28,14,15,27.98032407,20982,866,1923788,10054,5870,0.073192279
2021-06-26+19_25_40,-75,-93,-95,28,28,15,27.95441595,16999,704,1558173,14324,12245,0.042687391
2021-06-26+19_25_41,-75,-93,-95,28,28,15,27.9735376,17390,720,1594204,5435,11913,0.064097734
2021-06-26+19_25_42,-75,-93,-95,28,28,15,27.96072508,15915,666,1458640,9225,1492,0.054760349
2021-06-26+19_25_43,-75,-93,-95,28,28,15,28,13132,544,1203666,58,12822,0.077744224
2021-06-26+19_25_44,-75,-93,-95,28,28,15,28,3282,143,299531,13351,198,0.064690795
