data_time,UE_Pcell_rsrp,UE_Ncell_rsrp_1,UE_Ncell_rsrp_2,UE_mcs2_ul,UE_mcs1_dl,UE_wbCQI,UE_mcs1_dl,Pcell_prb_dl_used,UE_pdu_dl_used,UE_tbs_dl_used,Ncell_prb_dl_used_1,Ncell_prb_dl_used_2,UE_prb_retx_rate
2021-06-24+02_12_34,-72,-93,-108,28,28,15,28,11357,472,1040224,32191,0,0.008122271
2021-06-24+02_12_40,-72,-93,-107,28,28,15,28,10012,415,917221,17703,0,0.002490784
2021-06-24+02_12_42,-72,-95,-107,28,28,15,28,9999,414,916019,66,0,0.004975619
2021-06-24+02_12_43,-72,-93,-107,28,28,15,28,11909,492,1091374,24866,0,0.002094855
2021-06-24+02_12_46,-72,-92,-107,28,28,15,27.99763593,10339,429,946928,46399,0,0.007201844
2021-06-24+02_12_48,-72,-93,-107,28,28,15,28,10339,429,947052,17598,0,0.004812783
2021-06-24+02_12_49,-72,-92,-107,28,28,15,28,10336,426,947080,24301,0,0.004814173
2021-06-24+02_12_50,-72,-94,-107,28,28,15,27.98349057,10344,430,947365,19373,0,0.00413979
2021-06-24+02_12_51,-72,-92,-107,28,28,15,28,10880,451,996839,17797,0,0.004574565
2021-06-24+02_12_52,-72,-93,-107,28,28,15,28,10003,414,916424,15923,0,0.00249302
2021-06-24+02_12_54,-72,-93,-107,28,28,15,27.99605523,12383,512,1134473,38648,0,0.004021556
2021-06-24+02_12_55,-72,-93,-107,28,28,15,28,10047,416,920480,15263,0,0.002482129
2021-06-24+02_12_56,-72,-93,-107,28,28,15,28,12425,513,1138687,12682,0,0.004008016
2021-06-24+02_12_57,-72,-92,-107,28,28,15,28,10085,419,923751,1480,0,0.006697528
2021-06-24+02_12_58,-72,-94,-107,28,28,15,28,9926,410,909454,11236,0,0.00749925
2021-06-24+02_12_59,-72,-92,-94,28,28,15,27.97227723,12328,511,1129116,7938,0,0.006046924
2021-06-24+02_13_00,-72,-93,-94,28,28,15,27.98337292,10272,425,941081,7775,0,0.002427892
2021-06-24+02_13_01,-72,-93,-94,28,28,15,27.98360656,10408,433,953226,15120,0,0.002396243
2021-06-24+02_13_02,-72,-91,-94,28,28,15,27.99764151,10336,429,946917,10493,0,0.002412895
2021-06-24+02_13_03,-72,-94,-94,28,28,15,27.99528302,10346,431,947358,10463,0,0.004809542
2021-06-24+02_13_06,-72,-93,-94,28,28,15,27.99763872,20669,857,1893455,19115,0,0.003615503
2021-06-24+02_13_07,-72,-93,-94,28,28,15,27.97877358,10346,430,947350,5757,0,0.007197006
2021-06-24+02_13_08,-72,-92,-94,28,28,15,28,10678,443,978312,12490,0,0.002335794
2021-06-24+02_13_09,-72,-94,-94,28,28,15,27.96350365,9996,415,915767,4448,0,0.002494761
2021-06-24+02_13_10,-72,-94,-94,28,28,15,28,10340,428,947484,8604,0,0.00481232
2021-06-24+02_13_12,-72,-93,-94,28,28,15,27.99608611,12491,515,1144573,20595,0,0.007942181
2021-06-24+02_13_13,-72,-94,-94,28,28,15,28,10010,416,916875,5303,0,0.002491281
2021-06-24+02_13_14,-72,-94,-94,28,28,15,28,9641,400,883190,6883,0,0.002586385
2021-06-24+02_13_18,-72,-93,-94,28,28,15,28,10337,427,947122,23025,0,0.009581297
2021-06-24+02_13_19,-72,-93,-98,28,28,15,28,10339,428,947171,9354,0,0.002412196
2021-06-24+02_13_20,-72,-93,-98,28,28,15,28,10377,431,950466,2154,0,0.00717566
2021-06-24+02_13_21,-72,-94,-98,28,28,15,28,10366,430,949491,10891,0,0.004800307
2021-06-24+02_13_24,-72,-92,-98,28,28,15,27.98349057,10344,430,947365,25667,0,0.002411033
2021-06-24+02_13_26,-72,-93,-98,28,28,15,27.94351464,11661,485,1067951,11624,0,0.003673958
2021-06-24+02_13_28,-72,-93,-98,28,28,15,27.98547215,10061,417,921756,276,0,0.002478683
2021-06-24+02_13_30,-72,-93,-98,28,28,15,27.99755501,9977,414,913937,13937,0,0.0024995
2021-06-24+02_13_31,-72,-93,-98,28,28,15,28,10012,415,917231,4428,0,0.004969191
2021-06-24+02_13_34,-72,-91,-98,28,28,15,28,10340,430,947118,31229,0,0.002411963
2021-06-24+02_13_37,-72,-92,-98,28,28,15,27.98349057,10332,429,946460,24650,0,0.002413826
2021-06-24+02_13_38,-72,-92,-98,28,28,15,27.98349057,10344,429,947484,2430,0,0.002411033
2021-06-24+02_13_40,-72,-92,-98,28,28,15,28,10342,431,947122,18658,0,0.004811393
2021-06-24+02_13_41,-72,-93,-98,28,28,15,27.98349057,10342,428,947480,7264,0,0.002411498
2021-06-24+02_13_42,-72,-92,-98,28,28,15,28,11601,480,1062937,12446,0,0.004291477
2021-06-24+02_13_43,-72,-93,-98,28,28,15,28,10029,416,918758,7218,0,0.002486573
2021-06-24+02_13_44,-72,-93,-98,28,28,15,27.98597194,12167,504,1114680,11389,0,0.002050525
2021-06-24+02_13_47,-72,-93,-98,28,28,15,28,12365,513,1132826,34820,0,0.002017756
2021-06-24+02_13_49,-72,-92,-98,28,27,15,28,11356,471,1040343,26826,0,0.004383658
2021-06-24+02_13_52,-71,-92,-92,28,28,15,27.99292453,20674,858,1893953,31430,0,0.001207788
2021-06-24+02_13_53,-72,-92,-92,28,28,15,28,10341,428,947432,15647,0,0.002411731
2021-06-24+02_13_55,-77,-96,-92,28,28,15,28,10336,427,947119,30904,0,0.034018692
2021-06-24+02_13_56,-74,-95,-92,28,28,15,28,9296,388,851633,16372,0,0.005349882
2021-06-24+02_13_57,-76,-95,-92,28,28,15,27.80804954,15359,650,1406485,15354,0,0.068247998
2021-06-24+02_14_01,-75,-94,-92,28,28,15,28,10936,629,1005746,22096,0,0.003008478
2021-06-24+02_14_02,-75,-95,-92,28,28,15,28,12013,696,1104230,17648,0,0.003401361
2021-06-24+02_14_03,-75,-94,-92,28,28,15,27.99125364,12006,693,1103989,9079,0,0.008915305
2021-06-24+02_14_04,-75,-95,-92,28,28,15,27.96366509,10905,643,1002376,4373,0,0.004564126
2021-06-24+02_14_05,-75,-95,-92,28,28,15,27.99676898,10858,622,999099,13744,0,0.006041743
2021-06-24+02_14_06,-75,-95,-92,28,28,15,27.98986975,11970,699,1100578,13201,0,0.004739336
2021-06-24+02_14_07,-75,-95,-92,28,28,15,28,10858,628,998486,13128,0,0.015593835
2021-06-24+02_14_08,-75,-93,-92,28,28,15,27.97947214,11861,689,1090687,13687,0,0.011748042
2021-06-24+02_14_09,-75,-95,-92,28,28,15,28,11007,623,1012340,12841,0,0.005870665
2021-06-24+02_14_10,-75,-94,-92,28,28,15,27.97694524,12998,699,1194083,12681,0,0.01073141
2021-06-24+02_14_11,-75,-93,-92,28,28,15,28,12229,644,1123058,9262,0,0.006580016
2021-06-24+02_14_12,-75,-93,-94,28,28,15,28,12480,641,1145806,3774,0,0.006448531
2021-06-24+02_14_15,-75,-95,-94,28,28,15,27.99093998,21031,894,1926770,17938,0,0.00118731
2021-06-24+02_14_17,-75,-95,-94,28,28,15,27.9424307,11406,474,1044925,17679,0,0.002187035
2021-06-24+02_14_19,-75,-95,-94,28,28,15,27.98529412,9972,412,913557,27603,0,0.004989024
2021-06-24+02_14_20,-75,-95,-94,28,28,15,27.99579832,11606,481,1063301,15135,0,0.002149428
2021-06-24+21_26_45,-74,-95,-95,28,28,15,28,14876,640,1363853,70,0,0.001074402
2021-06-24+21_26_52,-74,-95,-95,28,28,15,27.98995696,16983,703,1556181,70,0,0.001058761
2021-06-24+21_26_56,-75,-97,-95,28,28,15,27.16393443,8380,382,762896,50,0,0.00486878
2021-06-24+21_26_59,-74,-94,-95,28,28,15,28,21326,931,1956983,52,0,0.026876569
2021-06-24+21_28_09,-74,-93,-95,28,28,15,27.99587912,17662,730,1619270,54,0,0.076689843
2021-06-24+21_28_29,-74,-95,-95,28,28,15,27.89056604,12794,535,1171714,423,0,0.017282433
2021-06-24+21_28_30,-74,-94,-95,28,28,15,27.95150502,14339,602,1314035,3709,0,0.01144433
2021-06-24+21_28_31,-74,-100,-95,28,28,15,27.99387755,11871,495,1087701,4043,0,0.004194279
2021-06-24+21_28_32,-74,-97,-95,28,28,15,27.9706422,13218,549,1211351,7310,0,0.010702792
2021-06-24+21_28_35,-74,-97,-95,28,28,15,27.75248509,23961,1016,2193351,16369,0,0.013382196
2021-06-24+21_28_36,-74,-94,-95,28,28,15,27.86166008,12214,511,1118433,11978,0,0.022019377
2021-06-24+21_28_38,-74,-95,-95,28,28,15,27.86730769,12462,524,1141755,25631,0,0.026634383
2021-06-24+21_28_39,-74,-95,-95,28,28,15,28,2223,99,202418,17645,0,0.032637076
2021-06-24+21_28_40,-74,-95,-95,28,28,15,28,10910,456,999446,19778,0,0.0245865
2021-06-24+21_28_42,-75,-98,-95,28,28,15,27.9980695,12565,523,1151293,43746,0,0.018972517
2021-06-24+21_28_43,-74,-95,-95,28,28,15,28,11961,494,1096171,20797,0,0.007879894
2021-06-24+21_28_44,-74,-95,-95,28,28,15,28,11172,465,1023640,22761,0,0.011064884
2021-06-24+21_28_45,-74,-94,-95,28,28,15,27.99307958,14001,583,1282962,18936,0,0.022686025
2021-06-24+21_28_46,-74,-96,-95,28,28,15,27.98807157,12160,507,1114457,21700,0,0.018484139
2021-06-24+21_28_47,-74,-99,-95,28,28,15,27.84528302,12744,535,1166996,19636,0,0.02843638
2021-06-24+21_28_48,-74,-99,-95,28,28,15,27.95635674,12704,532,1163918,3936,0,0.00974355
2021-06-24+21_28_49,-74,-95,-95,28,28,15,27.97154472,11963,496,1096245,256,0,0.018460781
2021-06-24+21_28_50,-74,-95,-95,28,28,15,27.98929336,11344,473,1039088,5833,0,0.022068966
2021-06-24+21_28_51,-74,-95,-95,28,28,15,27.99465241,13590,566,1245244,2132,0,0.009114109
2021-06-24+21_33_50,-74,-93,-102,28,28,15,27.98769772,13766,573,1261605,52,0,0.005706031
2021-06-24+21_33_51,-74,-94,-102,28,28,15,27.97096189,13321,557,1220321,137,0,0.005598686
2021-06-24+21_33_52,-74,-94,-102,28,28,15,27.99568966,22587,929,2070972,90,0,0.024825145
2021-06-24+21_33_56,-75,-100,-102,28,28,15,27.98481013,9541,400,874031,243,0,0.011602611
2021-06-24+21_33_57,-75,-95,-102,28,28,15,27.91449814,12967,543,1187967,7069,0,0.007652866
2021-06-24+21_33_58,-74,-100,-102,28,28,15,27.98396794,12066,504,1105429,6877,0,0.010578106
2021-06-24+21_33_59,-74,-100,-102,28,28,15,27.99354839,11323,470,1037356,8628,0,0.019993076
2021-06-24+21_34_00,-74,-97,-102,28,28,15,27.96711799,12526,520,1147874,1089,0,0.017645675
2021-06-24+21_34_05,-74,-94,-102,28,28,15,28,31639,1307,2900234,120,0,0.014207821
2021-06-24+21_34_07,-74,-95,-102,28,28,15,27.96511628,12456,520,1141365,3193,0,0.009935617
2021-06-24+21_34_08,-74,-97,-102,28,28,15,27.96456693,12291,513,1126033,4862,0,0.02188445
2021-06-24+21_34_09,-74,-94,-102,28,28,15,27.9979716,12025,497,1101933,9198,0,0.016520815
2021-06-24+21_34_10,-74,-98,-102,28,28,15,27.95,470,28,41676,14254,0,0.016736402
2021-06-24+21_34_11,-74,-97,-102,28,28,15,28,12605,524,1155083,18829,0,0.021122932
2021-06-24+21_34_12,-74,-95,-102,28,28,15,27.96728972,10447,433,956973,19754,0,0.011823685
2021-06-24+21_34_13,-75,-94,-95,28,28,15,27.9775,9673,406,885895,18870,0,0.004220712
2021-06-24+21_34_14,-74,-99,-95,28,28,15,27.98194444,17435,723,1598309,23022,0,0.017137381
2021-06-24+21_34_15,-75,-101,-95,28,28,15,27.95499022,12366,514,1133439,21556,0,0.015915964
2021-06-24+21_34_17,-74,-95,-95,28,28,15,27.99616858,12724,528,1165644,17792,0,0.013184427
2021-06-24+21_34_18,-74,-98,-95,28,28,15,24.29411765,270,25,22673,22086,0,0.01459854
2021-06-24+21_34_19,-74,-93,-95,28,28,15,27.9638009,16132,666,1478567,17083,0,0.00616067
2021-06-24+21_34_20,-74,-93,-95,28,28,15,27.98032407,20935,865,1919323,19166,0,0.018748535
2021-06-24+21_34_21,-74,-95,-95,28,28,15,27.99358974,15034,627,1378210,15598,0,0.015841843
2021-06-24+21_34_22,-74,-94,-95,28,28,15,27.98005698,17071,705,1564796,17053,0,0.024402789
2021-06-24+21_34_23,-74,-94,-95,28,28,15,27.985623,15184,629,1391730,11364,0,0.010040422
2021-06-24+21_34_24,-74,-95,-95,28,28,15,27.988,12132,505,1111558,20661,0,0.034383954
2021-06-24+21_34_25,-74,-96,-95,28,28,15,28,3872,165,353812,236,0,0.006415191
2021-06-24+21_34_26,-74,-94,-95,28,28,15,28,23903,979,2191932,336,0,0.020047557
2021-06-24+21_34_27,-74,-95,-95,28,28,15,27.96014493,20110,829,1843747,7463,0,0.009310803
2021-06-24+21_37_52,-74,-94,-101,28,28,15,27.99530516,10371,431,950112,5925,0,0.001732602
2021-06-24+21_37_55,-74,-99,-99,28,28,15,28,10755,445,985565,23017,0,0.002319109
2021-06-24+21_37_56,-74,-95,-99,28,28,15,28,15205,627,1393798,15400,0,0.004908377
2021-06-24+21_37_57,-74,-99,-99,28,28,15,27.94444444,10958,455,1003869,17431,0,0.002276245
2021-06-24+21_37_59,-74,-99,-99,28,28,15,28,11518,478,1055404,27906,0,0.002165815
2021-06-24+21_38_19,-75,-96,-99,28,28,15,27.99843014,15526,640,1423116,11825,0,0.01001084
2021-06-24+21_38_20,-74,-96,-99,28,28,15,28,10366,430,949914,11797,0,0.015574549
2021-06-24+21_38_21,-74,-97,-99,28,28,15,28,5472,233,500202,12829,0,0.060923288
2021-06-24+21_40_35,-74,-102,-96,28,25,15,28,8722,366,798821,10769,0,0.02416648
2021-06-24+21_40_36,-75,-96,-96,28,28,15,27.90952381,5081,216,464625,10813,0,0.035680395
2021-06-24+21_40_37,-75,-102,-96,28,28,15,27.97039474,7348,310,672628,10810,0,0.031373583
2021-06-24+21_40_39,-75,-100,-96,28,28,15,27.98158379,13128,548,1202691,21613,0,0.018393899
2021-06-24+21_40_40,-74,-102,-96,28,28,15,27.99206349,12239,509,1121304,10774,0,0.010109997
2021-06-24+21_40_41,-74,-101,-96,28,28,15,27.97302158,13487,560,1235926,10817,0,0.012809252
2021-06-24+21_40_42,-74,-102,-96,28,28,15,27.98541667,11573,486,1060136,10790,0,0.014896153
2021-06-24+21_40_43,-74,-99,-96,28,28,15,27.99637681,13398,556,1227935,10788,0,0.018245768
2021-06-24+21_40_45,-74,-95,-103,28,28,15,27.97336066,11840,492,1084940,11422,0,0.010447137
2021-06-24+21_40_46,-74,-99,-103,28,28,15,27.87878788,3118,140,284348,10189,0,0.043264805
2021-06-24+21_40_47,-74,-96,-103,28,28,15,27.99196141,15096,625,1383633,10777,0,0.014685725
2021-06-24+21_40_48,-74,-99,-103,28,28,15,27.99412916,12392,516,1135341,12025,0,0.008163919
2021-06-24+21_40_49,-74,-104,-103,28,28,15,28,8365,350,766296,12535,0,0.023806745
2021-06-24+21_40_51,-74,-95,-103,28,28,15,27.98760331,17637,730,1616459,10043,0,0.016012051
2021-06-24+21_40_52,-74,-95,-103,28,28,15,28,14888,616,1364807,12657,0,0.006672004
2021-06-24+21_40_53,-74,-95,-103,28,28,15,27.99856938,16901,703,1549246,10304,0,0.01336836
2021-06-24+21_40_54,-74,-101,-103,28,28,15,27.99800797,12128,506,1111525,10213,0,0.001974984
2021-06-24+21_40_55,-74,-102,-103,28,28,15,27.99358974,11360,474,1040551,10225,0,0.003596176
2021-06-24+21_40_56,-74,-101,-103,28,28,15,27.96881497,11629,486,1065480,12628,0,0.010634678
2021-06-24+21_40_57,-74,-95,-103,28,28,15,28,10795,447,989039,10200,0,0.022634676
2021-06-24+21_40_58,-74,-98,-103,28,28,15,27.98529412,4957,211,453222,9783,0,0.018415842
2021-06-24+21_40_59,-74,-103,-103,28,28,15,28,8070,340,738878,13057,0,0.014170535
2021-06-24+21_41_00,-74,-96,-103,28,28,15,27.99454545,13374,553,1225855,11552,0,0.010579271
2021-06-24+21_41_01,-74,-96,-103,28,28,15,27.9980198,12270,510,1124302,10824,0,0.005511428
2021-06-24+21_41_02,-74,-99,-103,28,28,15,28,14954,620,1370682,10728,0,0.006642753
2021-06-24+21_41_03,-74,-102,-103,28,28,15,27.98704104,11268,468,1032264,10892,0,0.027866448
2021-06-24+21_41_04,-74,-98,-103,28,28,15,27.99343186,14739,614,1350722,10797,0,0.013387777
2021-06-24+21_41_05,-74,-97,-103,28,28,15,28,16702,692,1530974,10814,0,0.010369141
2021-06-24+21_41_06,-74,-95,-103,28,28,15,28,17244,716,1581014,10858,0,0.019503042
2021-06-24+21_41_07,-74,-96,-103,28,28,15,27.88822355,12102,505,1108666,10800,0,0.016257519
2021-06-24+21_41_08,-74,-95,-103,28,28,15,27.9266055,13102,550,1200204,10829,0,0.016883019
2021-06-24+21_41_09,-74,-95,-103,28,28,15,27.99295775,10347,431,947932,10783,0,0.022484648
2021-06-24+21_41_10,-74,-99,-103,28,28,15,28,4506,197,411915,10842,0,0.018514485
2021-06-24+21_41_11,-74,-103,-103,28,28,15,28,9625,400,881737,10794,0,0.024130589
2021-06-24+21_41_12,-74,-95,-103,28,28,15,27.9979716,11929,496,1093399,10800,0,0.008313243
2021-06-24+21_41_13,-74,-97,-103,28,28,15,27.96526508,13236,552,1212658,10829,0,0.014885383
2021-06-24+21_41_14,-74,-95,-103,28,28,15,27.98217469,13571,566,1243426,10820,0,0.032163743
2021-06-24+21_41_16,-74,-104,-103,28,28,15,27.99439252,12991,540,1190428,10812,0,0.015161853
2021-06-24+21_41_17,-74,-96,-101,28,28,15,28,12514,521,1146744,11935,0,0.021502854
2021-06-24+21_41_19,-74,-100,-101,28,28,15,28,15370,635,1408854,12495,0,0.006464124
2021-06-24+21_41_20,-74,-97,-101,28,28,15,28,13674,569,1253182,10237,0,0.016188215
2021-06-24+21_41_21,-74,-100,-101,28,28,15,27.98947368,9137,386,836833,12656,0,0.024762515
2021-06-24+21_41_22,-75,-101,-105,28,28,15,27.99411765,12337,514,1130653,18430,0,0.027587294
2021-06-24+21_41_23,-74,-96,-106,28,28,15,27.92165899,5252,224,480083,17051,0,0.019783501
2021-06-24+21_41_24,-74,-95,-106,28,28,15,28,15147,628,1388471,9566,0,0.009352518
2021-06-24+21_41_25,-74,-95,-106,28,28,15,27.95367412,15072,629,1381393,3362,0,0.033660319
2021-06-24+21_41_26,-74,-93,-106,28,28,15,28,22693,935,2080915,15181,0,0.014119385
2021-06-24+21_41_27,-74,-94,-106,28,28,15,28,20784,857,1905665,12381,0,0.016560992
2021-06-24+21_41_28,-74,-94,-106,28,28,15,27.99520384,20206,835,1852715,13523,0,0.006148247
2021-06-24+21_41_29,-74,-100,-106,28,28,15,28,16897,699,1548822,11820,0,0.008799202
2021-06-24+21_41_30,-74,-96,-106,28,28,15,28,14559,603,1334704,10827,0,0.011877291
2021-06-24+21_41_31,-74,-101,-106,28,28,15,28,18705,776,1714813,10895,0,0.017078297
2021-06-24+21_41_32,-74,-98,-106,28,28,15,27.94664032,12149,510,1113047,10797,0,0.029322467
2021-06-24+21_41_33,-74,-96,-106,28,28,15,27.99164345,8766,365,802605,13075,0,0.008483203
2021-06-24+21_41_34,-74,-99,-106,28,28,15,28,4787,207,437798,11043,0,0.020462451
2021-06-24+21_41_35,-74,-100,-106,28,28,15,27.95053763,11236,470,1029444,13155,0,0.011176626
2021-06-24+21_41_36,-74,-94,-106,28,28,15,28,12921,542,1184142,10242,0,0.031191422
2021-06-24+21_41_37,-74,-95,-106,28,28,15,28,10533,437,965024,12379,0,0.014041
2021-06-24+21_41_39,-74,-95,-106,28,28,15,27.98992443,9609,403,879993,10926,0,0.025258673
2021-06-24+21_41_40,-75,-100,-106,28,28,15,27.97491039,6703,285,613490,10812,0,0.025726744
2021-06-24+21_41_41,-75,-102,-106,28,28,15,28,11598,486,1062856,11208,0,0.011674478
2021-06-24+21_41_42,-74,-103,-106,28,28,15,27.93090909,13254,555,1214084,14668,0,0.018513033
2021-06-24+21_41_43,-74,-103,-106,28,28,15,27.92258065,11225,470,1028140,12176,0,0.025861321
2021-06-24+21_41_44,-74,-94,-106,28,28,15,27.93579767,12380,518,1134253,10927,0,0.012995296
2021-06-24+21_41_45,-74,-96,-106,28,28,15,28,8888,371,813995,10851,0,0.022007042
2021-06-24+21_41_46,-74,-98,-106,28,28,15,27.98280802,8409,355,770049,13397,0,0.011752262
2021-06-24+21_41_47,-75,-96,-106,28,28,15,27.99460916,18083,745,1657557,12856,0,0.017708729
2021-06-24+21_41_48,-75,-96,-106,28,28,15,27.99345692,22254,919,2040150,11691,0,0.015483985
2021-06-24+21_41_49,-75,-95,-106,28,28,15,27.98362892,17761,735,1628221,10811,0,0.009370294
2021-06-24+21_41_51,-74,-104,-106,28,28,15,28,12888,537,1180880,27097,0,0.020891894
2021-06-24+21_41_52,-75,-98,-106,28,28,15,28,12591,524,1154016,10909,0,0.018551719
2021-06-24+21_41_53,-74,-98,-106,28,28,15,27.98415842,12181,511,1115820,11378,0,0.022077714
2021-06-24+21_41_54,-75,-100,-106,28,28,15,27.99411765,12352,514,1131854,13329,0,0.019371229
2021-06-24+21_41_56,-74,-104,-106,28,28,15,28,5590,240,511291,24052,0,0.014977974
2021-06-24+21_41_57,-75,-95,-106,28,28,15,27.93846154,11064,459,1013670,11629,0,0.017755682
2021-06-24+21_41_58,-75,-95,-106,28,28,15,27.99311532,14099,585,1292111,15391,0,0.005291379
2021-06-24+21_41_59,-75,-94,-106,28,28,15,27.99599198,12085,504,1107297,10849,0,0.012421345
2021-06-24+21_42_00,-75,-96,-106,28,28,15,27.98578199,5121,217,468382,11752,0,0.044411271
2021-06-24+21_42_03,-75,-101,-106,28,28,15,27.98693587,20367,854,1865393,26535,0,0.025782072
2021-06-24+21_42_04,-75,-100,-106,28,28,15,27.94153226,12010,501,1100209,15301,0,0.010300783
2021-06-24+21_42_05,-75,-92,-106,28,28,15,27.99457505,13407,556,1228835,11995,0,0.015638767
2021-06-24+21_42_06,-74,-95,-106,28,28,15,28,12285,510,1125916,10927,0,0.008074283
2021-06-24+21_42_07,-74,-95,-106,28,28,15,28,6547,276,599142,13758,0,0.036780933
2021-06-24+21_42_08,-74,-95,-106,28,28,15,27.94810379,12136,507,1111563,13755,0,0.012209018
2021-06-24+21_42_09,-74,-96,-106,28,28,15,27.87931034,12559,526,1150395,13415,0,0.01567521
2021-06-24+21_42_10,-74,-97,-106,28,28,15,27.97876448,12525,522,1147596,13229,0,0.021484375
2021-06-24+21_42_11,-74,-95,-106,28,28,15,27.98347107,17584,729,1611793,11554,0,0.021861267
2021-06-24+21_42_12,-74,-100,-106,28,28,15,27.98661568,12689,527,1162811,12871,0,0.015517108
2021-06-24+21_42_13,-74,-96,-106,28,28,15,27.99395161,12084,501,1107193,13990,0,0.008207485
2021-06-24+21_42_15,-74,-94,-106,28,28,15,27.94927536,10057,419,921059,27000,0,0.021882902
2021-06-24+21_42_16,-75,-96,-106,28,28,15,27.99707602,8231,347,753929,11765,0,0.029706472
2021-06-24+21_42_17,-74,-100,-106,28,28,15,28,7393,311,677146,14619,0,0.01832426
2021-06-24+21_42_18,-74,-102,-106,28,28,15,27.99377593,11740,488,1075428,11622,0,0.006516036
2021-06-24+21_42_19,-74,-98,-106,28,28,15,27.99816514,13200,548,1210010,13213,0,0.03126376
2021-06-24+21_42_20,-74,-89,-106,28,28,15,28,12478,519,1144097,14000,0,0.012034838
2021-06-24+21_42_21,-74,-92,-106,28,28,15,27.98825832,12429,516,1138875,13018,0,0.014900531
2021-06-24+21_42_22,-75,-95,-106,28,28,15,28,12430,514,1139134,14006,0,0.01388338
2021-06-24+21_42_23,-74,-96,-106,28,28,15,27.98681733,12769,536,1169887,10818,0,0.02712381
2021-06-24+21_42_24,-75,-94,-106,28,28,15,28,12431,514,1139251,15789,0,0.028448613
2021-06-24+21_42_25,-75,-95,-106,28,28,15,27.98181818,13293,553,1218306,12394,0,0.018532191
2021-06-24+21_42_27,-75,-94,-106,28,28,15,27.99065421,18153,752,1664161,15047,0,0.038506356
2021-06-24+21_42_28,-75,-94,-106,28,28,15,27.99855072,16711,694,1531884,12546,0,0.023034201
2021-06-24+21_42_29,-75,-98,-106,28,14,15,27.97063903,13930,584,1276189,12600,0,0.024168126
2021-06-24+21_42_30,-74,-96,-106,28,28,15,27.99472759,13826,573,1267061,13869,0,0.037588751
2021-06-24+21_42_31,-74,-100,-106,28,28,15,28,14665,609,1344016,14830,0,0.031437818
2021-06-24+21_42_32,-74,-95,-106,28,28,15,28,20899,859,1916441,12236,0,0.031242757
2021-06-24+21_42_33,-74,-95,-106,28,28,15,27.99177632,14699,613,1346985,15854,0,0.028101031
2021-06-24+21_42_34,-74,-95,-106,28,28,15,27.98520085,11497,478,1053215,12384,0,0.016341547
2021-06-24+21_42_35,-74,-96,-106,28,28,15,27.99423077,12605,524,1155219,15116,0,0.013693271
2021-06-24+21_42_36,-74,-96,-106,28,28,15,28,13576,569,1244299,13028,0,0.029800615
2021-06-24+21_42_37,-74,-99,-106,28,28,15,28,12031,501,1102472,14076,0,0.008406824
2021-06-24+21_42_38,-75,-95,-106,28,28,15,27.97659906,15539,645,1424261,15149,0,0.02668337
2021-06-24+21_42_39,-74,-94,-106,28,28,15,28,24549,1011,2250976,13250,0,0.024362133
2021-06-24+21_42_40,-74,-94,-106,28,28,15,28,22539,924,2066867,14768,0,0.03592968
2021-06-24+21_42_41,-74,-94,-106,28,28,15,28,23059,946,2114379,11243,0,0.027989715
2021-06-24+21_42_42,-74,-100,-106,28,28,15,27.99622642,12879,534,1180271,15762,0,0.016269478
2021-06-24+21_42_43,-74,-95,-106,28,28,15,28,8694,363,796012,12880,0,0.07293666
2021-06-24+21_42_44,-74,-98,-106,28,28,15,27.97594502,13771,587,1262312,14302,0,0.061920981
2021-06-24+21_42_47,-74,-97,-106,28,28,15,27.97948718,3756,206,343672,43142,0,0.147912886
2021-06-24+21_42_50,-75,-94,-106,28,28,15,27.95294118,10267,611,942709,27474,0,0.033512191
2021-06-24+21_42_51,-74,-96,-106,28,28,15,27.99371069,8231,484,756874,15829,0,0.03966865
2021-06-24+21_42_52,-74,-95,-106,28,28,15,27.99459459,6689,379,614176,13969,0,0.115562607
2021-06-24+21_42_53,-74,-98,-106,28,28,15,28,5818,336,534593,13071,0,0.089372359
2021-06-24+21_42_54,-74,-97,-106,28,28,15,27.95977011,6040,356,554875,16202,0,0.072196621
2021-06-24+21_42_55,-74,-93,-106,28,28,15,27.98976109,5351,298,491589,15439,0,0.086080273
2021-06-24+21_42_56,-74,-96,-106,28,28,15,27.96774194,5491,314,504753,14914,0,0.017710197
2021-06-24+21_42_57,-75,-94,-106,28,28,15,27.93855932,8436,481,774672,22507,0,0.017355853
2021-06-24+21_42_58,-74,-93,-106,28,28,15,28,8963,542,825054,1090,0,0.020758221
2021-06-24+21_42_59,-74,-93,-106,28,28,15,28,12527,739,1153409,426,0,0.007762376
2021-06-24+21_43_00,-74,-95,-106,28,28,15,28,11405,658,1049426,17532,0,0.007138504
2021-06-24+21_43_33,-74,-94,-106,28,28,15,28,22603,927,2072596,44313,0,0.00330717
2021-06-24+21_43_35,-74,-104,-106,28,28,15,28,18499,761,1695900,21635,0,0.024108462
2021-06-24+21_43_37,-74,-93,-106,28,28,15,27.98019802,17211,711,1577449,21660,0,0.001450453
2021-06-24+21_43_38,-74,-106,-106,28,28,15,27.97619048,956,50,86283,10777,0,0.072744908
2021-06-24+21_43_41,-74,-97,-106,28,28,15,27.96472019,19953,832,1827668,23342,0,0.03859497
2021-06-24+21_43_42,-74,-106,-106,28,28,15,27.97169811,5070,219,463611,10463,0,0.03207331
